order_id,customer_id,product_id,order_date,ship_date,quantity,unit_price,discount_amount,tax_amount,total_amount,order_status,payment_method,shipping_method
ORD00003305,CUST000292,PROD000032,2025-07-11,2025-07-13,2.0,578.49,125.32,82.53,1114.19,Shipped,Credit Card,Express
ORD00003306,CUST000146,PROD000050,2024-11-24,2024-11-25,5.0,553.67,0.0,221.47,2989.82,Completed,Bank Transfer,Express
ORD00003307,CUST000009,PROD000161,2025-01-05,2025-01-10,2.0,16.44,3.67,2.34,31.55,Completed,PayPal,Overnight
ORD00003308,CUST000334,PROD000068,2025-02-12,2025-02-19,6.0,165.12,0.0,79.26,1069.98,Completed,Debit Card,Express
ORD00003309,CUST000957,PROD000157,2025-02-01,2025-02-08,4.0,327.46,0.0,104.79,1414.63,Pending,Debit Card,Overnight
ORD00003310,CUST000201,PROD000028,2025-05-04,2025-05-07,10.0,557.36,0.0,445.89,6019.49,Pending,Bank Transfer,Overnight
ORD00003311,CUST000640,PROD000055,2025-03-14,2025-03-18,8.0,393.06,0.0,251.56,3396.04,Shipped,Bank Transfer,Standard
ORD00003312,CUST000359,PROD000157,2025-08-07,2025-08-14,5.0,327.46,144.94,119.39,1611.75,Shipped,PayPal,
ORD00003313,CUST000677,PROD000098,2025-02-10,2025-02-11,9.0,303.25,0.0,218.34,2947.59,Completed,Bank Transfer,Express
ORD00003314,CUST000986,PROD000078,2025-09-16,,4.0,413.13,0.0,132.2,1784.72,Pending,Bank Transfer,Standard
ORD00003315,CUST000842,PROD000098,2025-05-19,2025-05-26,1.0,303.25,18.57,22.77,307.45,Completed,PayPal,Express
ORD00003316,CUST000426,PROD000029,2025-02-25,2025-02-26,5.0,351.7,285.59,117.83,1590.74,Completed,Bank Transfer,Overnight
ORD00003317,CUST000237,PROD000069,2025-09-02,,2.0,276.31,76.13,38.12,514.61,Completed,Bank Transfer,Standard
ORD00003318,CUST000032,PROD000195,2025-05-09,2025-05-16,5.0,419.11,0.0,167.64,2263.19,Completed,PayPal,Overnight
ORD00003319,CUST000044,PROD000116,2024-12-19,2024-12-24,10.0,402.35,0.0,321.88,4345.38,Pending,Debit Card,Overnight
ORD00003320,CUST000191,PROD000180,2024-12-18,2024-12-19,7.0,474.33,0.0,265.62,3585.93,Pending,Bank Transfer,Overnight
ORD00003321,CUST000786,PROD000068,2025-07-26,2025-07-30,8.0,165.12,73.29,99.81,1347.48,Completed,Credit Card,Standard
ORD00003322,CUST000631,PROD000058,2025-08-14,2025-08-18,3.0,150.04,0.0,36.01,486.13,Completed,Credit Card,Express
ORD00003323,CUST000286,PROD000124,2025-03-06,2025-03-13,7.0,566.29,0.0,317.12,4281.15,Completed,PayPal,Express
ORD00003324,CUST000864,PROD000055,2025-01-08,2025-01-12,2.0,393.06,0.0,62.89,849.01,Completed,PayPal,Overnight
ORD00003325,CUST000647,PROD000035,2025-04-08,2025-04-13,4.0,409.18,297.01,107.18,1446.89,Completed,Credit Card,Overnight
ORD00003326,CUST000079,PROD000052,2025-06-03,2025-06-06,10.0,153.15,298.27,98.66,1331.89,Completed,Debit Card,Overnight
ORD00003327,CUST000199,PROD000076,2025-04-24,2025-04-25,10.0,51.27,0.0,41.02,553.72,Shipped,Bank Transfer,Standard
ORD00003328,CUST000700,PROD000044,2025-11-04,2025-11-11,9.0,45.05,0.0,32.44,437.89,Completed,PayPal,Overnight
ORD00003329,CUST000438,PROD000145,2025-05-12,2025-05-16,10.0,398.63,326.4,292.79,3952.69,Completed,Bank Transfer,Express
ORD00003330,CUST000194,PROD000063,2025-07-05,2025-07-09,1.0,555.58,44.51,40.89,551.96,Pending,Bank Transfer,Express
ORD00003331,CUST000565,PROD000090,2025-01-21,2025-01-25,5.0,433.68,0.0,173.47,2341.87,Cancelled,Bank Transfer,Express
ORD00003332,CUST000113,PROD000006,2025-01-09,2025-01-12,10.0,583.68,0.0,466.94,6303.74,Cancelled,Credit Card,Express
ORD00003333,CUST000023,PROD000131,2025-05-24,2025-05-31,4.0,578.53,269.6,163.56,2208.08,Completed,Credit Card,Overnight
ORD00003334,CUST000712,PROD000046,2024-12-30,2025-01-01,5.0,266.31,139.39,95.37,1287.53,Completed,Credit Card,Overnight
ORD00003335,CUST000391,PROD000086,2025-07-05,2025-07-11,9.0,132.84,0.0,95.64,1291.2,Completed,PayPal,Express
ORD00003336,CUST000804,PROD000036,2025-11-08,2025-11-10,8.0,456.28,0.0,292.02,3942.26,Shipped,Credit Card,Express
ORD00003337,CUST000862,PROD000050,2025-02-26,2025-02-27,6.0,553.67,273.69,243.87,3292.2,Completed,Bank Transfer,Overnight
ORD00003338,CUST000096,PROD000049,2025-08-17,2025-08-19,10.0,226.32,251.36,160.95,2172.79,Cancelled,Credit Card,Overnight
ORD00003339,CUST000642,PROD000152,2025-07-03,2025-07-10,1.0,156.19,0.0,12.5,168.69,Completed,PayPal,Standard
ORD00003340,CUST000746,PROD000127,2025-05-25,2025-05-26,7.0,466.84,560.83,216.56,2923.61,Completed,PayPal,Standard
ORD00003341,CUST000442,PROD000076,2025-10-29,2025-11-05,3.0,51.27,0.0,12.3,166.11,Shipped,Bank Transfer,Overnight
ORD00003342,CUST000746,PROD000161,2025-01-28,2025-02-01,4.0,16.44,6.16,4.77,64.37,Completed,Bank Transfer,Express
ORD00003343,CUST000360,PROD000013,2024-12-02,2024-12-09,7.0,293.51,0.0,164.37,2218.94,Completed,Debit Card,Standard
ORD00003344,CUST000907,PROD000050,2025-03-18,2025-03-20,10.0,553.67,0.0,442.94,5979.64,Completed,Debit Card,Standard
ORD00003345,CUST000509,PROD000107,2024-11-24,,10.0,114.18,196.8,75.6,1020.6,Completed,Credit Card,Standard
ORD00003346,CUST000702,PROD000011,2025-01-04,2025-01-08,7.0,668.57,798.54,310.52,4191.97,Shipped,PayPal,Standard
ORD00003347,CUST000146,PROD000123,2025-05-05,2025-05-08,9.0,135.43,222.05,79.75,1076.57,Cancelled,Bank Transfer,Standard
ORD00003348,CUST000832,PROD000120,2025-03-01,,4.0,277.43,0.0,88.78,1198.5,Completed,PayPal,Express
ORD00003349,CUST000318,PROD000031,2025-08-03,2025-08-06,8.0,167.17,0.0,106.99,1444.35,Cancelled,Bank Transfer,Overnight
ORD00003350,CUST000489,PROD000073,2025-01-23,2025-01-25,6.0,611.36,628.3,243.19,3283.05,Cancelled,Debit Card,Express
ORD00003351,CUST000265,PROD000047,2025-11-05,2025-11-07,8.0,210.55,186.17,119.86,1618.09,Completed,Bank Transfer,Express
ORD00003352,CUST000414,PROD000192,2025-10-22,2025-10-26,2.0,451.88,0.0,72.3,976.06,Shipped,Credit Card,Standard
ORD00003353,CUST000421,PROD000096,2025-01-18,2025-01-20,4.0,165.09,0.0,52.83,713.19,Completed,Debit Card,Overnight
ORD00003354,CUST000763,PROD000127,2025-09-26,2025-09-28,4.0,466.84,0.0,149.39,2016.75,Shipped,PayPal,Overnight
ORD00003355,CUST000741,PROD000124,2025-09-30,2025-10-06,4.0,566.29,0.0,181.21,2446.37,Pending,Bank Transfer,Standard
ORD00003356,CUST000212,PROD000162,2025-06-03,,9.0,275.63,0.0,198.45,2679.12,Shipped,Credit Card,Standard
ORD00003357,CUST000626,PROD000167,2025-01-04,2025-01-11,7.0,454.88,0.0,254.73,3438.89,Completed,Bank Transfer,Express
ORD00003358,CUST000373,PROD000183,2025-11-01,2025-11-05,1.0,135.63,0.0,10.85,146.48,Shipped,PayPal,Express
ORD00003359,CUST000759,PROD000181,2025-02-23,2025-03-01,5.0,64.97,0.0,25.99,350.84,Completed,Debit Card,Express
ORD00003360,CUST000363,PROD000111,2025-03-02,2025-03-09,6.0,68.57,0.0,32.91,444.33,Completed,PayPal,Overnight
ORD00003361,CUST000346,PROD000177,2024-12-09,2024-12-10,5.0,161.78,0.0,64.71,873.61,Pending,Debit Card,Overnight
ORD00003362,CUST000764,PROD000187,2025-10-23,2025-10-28,1.0,466.16,83.92,30.58,412.82,Shipped,Debit Card,Overnight
ORD00003363,CUST000781,PROD000046,2025-05-06,2025-05-13,5.0,266.31,255.97,86.05,1161.63,Cancelled,PayPal,Overnight
ORD00003364,CUST000135,PROD000079,2025-01-06,2025-01-11,5.0,408.2,0.0,163.28,2204.28,Completed,PayPal,Overnight
ORD00003365,CUST000484,PROD000073,2025-01-25,2025-01-27,1.0,611.36,47.64,45.1,608.82,Pending,PayPal,Express
ORD00003366,CUST000281,PROD000069,2025-11-19,2025-11-26,6.0,276.31,236.9,113.68,1534.64,Completed,PayPal,Standard
ORD00003367,CUST000196,PROD000088,2025-08-08,2025-08-15,1.0,732.83,0.0,58.63,791.46,Shipped,Bank Transfer,Express
ORD00003368,CUST000184,PROD000051,2025-08-13,2025-08-15,1.0,368.88,0.0,29.51,398.39,Completed,Debit Card,Express
ORD00003369,CUST000849,PROD000169,2025-05-01,2025-05-04,5.0,245.67,0.0,98.27,1326.62,Completed,Bank Transfer,Overnight
ORD00003370,CUST000159,PROD000144,2024-12-27,2025-01-01,2.0,223.36,0.0,35.74,482.46,Completed,Debit Card,Overnight
ORD00003371,CUST000688,PROD000056,2025-03-29,2025-03-31,3.0,638.47,137.71,142.22,1919.92,Shipped,PayPal,Standard
ORD00003372,CUST000179,PROD000030,2025-10-05,2025-10-10,6.0,186.15,104.8,80.97,1093.07,Cancelled,Debit Card,Overnight
ORD00003373,CUST000178,PROD000164,2025-11-02,2025-11-09,7.0,544.58,0.0,304.96,4117.02,Completed,PayPal,Overnight
ORD00003374,CUST000734,PROD000014,2025-09-19,2025-09-26,1.0,290.65,0.0,23.25,313.9,Completed,PayPal,Express
ORD00003375,CUST000535,PROD000160,2025-02-23,2025-02-26,8.0,461.04,470.01,257.46,3475.77,Pending,Bank Transfer,Standard
ORD00003376,CUST000397,PROD000197,2025-01-25,2025-02-01,9.0,426.52,0.0,307.09,4145.77,Cancelled,PayPal,Overnight
ORD00003377,CUST000147,PROD000121,2024-12-08,2024-12-11,4.0,200.14,0.0,64.04,864.6,Completed,Debit Card,Express
ORD00003378,CUST000450,PROD000127,2025-09-08,2025-09-15,4.0,466.84,0.0,149.39,2016.75,Pending,PayPal,Standard
ORD00003379,CUST000207,PROD000181,2025-01-25,2025-01-28,2.0,64.97,0.0,10.4,140.34,Completed,PayPal,Overnight
ORD00003380,CUST000394,PROD000067,2025-03-27,2025-04-02,7.0,267.58,0.0,149.84,2022.9,Cancelled,Credit Card,Express
ORD00003381,CUST000670,PROD000072,2025-06-01,2025-06-06,1.0,81.2,15.47,5.26,70.99,Pending,PayPal,Express
ORD00003382,CUST000046,PROD000017,2025-07-10,2025-07-16,9.0,359.99,0.0,259.19,3499.1,Completed,Credit Card,Overnight
ORD00003383,CUST000648,PROD000152,2025-06-24,2025-06-29,9.0,156.19,226.2,94.36,1273.87,Completed,Credit Card,Overnight
ORD00003384,CUST000117,PROD000083,2025-02-02,,5.0,498.57,390.82,168.16,2270.19,Completed,Credit Card,Express
ORD00003385,CUST000558,PROD000036,2025-04-24,2025-04-29,6.0,456.28,0.0,219.01,2956.69,Cancelled,Debit Card,Express
ORD00003386,CUST000998,PROD000182,2025-06-04,2025-06-09,9.0,636.3,339.6,430.97,5818.07,Completed,Debit Card,Express
ORD00003387,CUST000754,PROD000145,2025-04-11,2025-04-18,6.0,398.63,0.0,191.34,2583.12,Pending,Bank Transfer,Express
ORD00003388,CUST000821,PROD000169,2025-07-05,2025-07-08,10.0,245.67,0.0,196.54,2653.24,Cancelled,Credit Card,Standard
ORD00003389,CUST000713,PROD000097,2025-08-02,2025-08-07,8.0,396.7,296.0,230.21,3107.81,Completed,Bank Transfer,Overnight
ORD00003390,CUST000750,PROD000147,2025-03-26,2025-03-31,1.0,463.06,27.47,34.85,470.44,Completed,PayPal,Overnight
ORD00003391,CUST000645,PROD000169,2025-06-29,2025-07-04,5.0,245.67,0.0,98.27,1326.62,Pending,PayPal,Overnight
ORD00003392,CUST000982,PROD000101,2025-09-28,2025-10-02,7.0,360.85,383.09,171.43,2314.29,Pending,Bank Transfer,Standard
ORD00003393,CUST000350,PROD000003,2025-09-04,2025-09-07,6.0,527.48,0.0,253.19,3418.07,Completed,Debit Card,Express
ORD00003394,CUST000783,PROD000119,2025-04-15,2025-04-19,5.0,601.59,0.0,240.64,3248.59,Pending,PayPal,Standard
ORD00003395,CUST000635,PROD000100,2025-09-03,2025-09-10,3.0,467.18,0.0,112.12,1513.66,Pending,PayPal,Standard
ORD00003396,CUST000968,PROD000111,2025-10-20,2025-10-23,6.0,68.57,0.0,32.91,444.33,Completed,PayPal,Standard
ORD00003397,CUST000633,PROD000137,2025-03-12,2025-03-18,1.0,691.61,63.93,50.21,677.89,Shipped,Debit Card,Express
ORD00003398,CUST000066,PROD000070,2025-05-25,2025-05-28,10.0,237.79,0.0,190.23,2568.13,Completed,Bank Transfer,Standard
ORD00003399,CUST000464,PROD000123,2025-09-20,2025-09-24,9.0,135.43,0.0,97.51,1316.38,Completed,PayPal,Overnight
ORD00003400,CUST000655,PROD000040,2025-03-19,,7.0,296.87,0.0,166.25,2244.34,Shipped,PayPal,Standard
ORD00003401,CUST000895,PROD000116,2025-06-20,2025-06-27,10.0,402.35,504.59,281.51,3800.42,Completed,PayPal,Standard
ORD00003402,CUST000819,PROD000132,2025-10-12,2025-10-16,2.0,263.32,0.0,42.13,568.77,Pending,PayPal,Standard
ORD00003403,CUST000222,PROD000124,2025-10-05,2025-10-11,10.0,566.29,0.0,453.03,6115.93,Pending,Bank Transfer,Standard
ORD00003404,CUST000210,PROD000094,2025-01-10,2025-01-16,4.0,463.74,0.0,148.4,2003.36,Pending,Credit Card,Overnight
ORD00003405,CUST000304,PROD000028,2025-01-31,2025-02-05,9.0,557.36,0.0,401.3,5417.54,Completed,Credit Card,Standard
ORD00003406,CUST000398,PROD000133,2025-05-17,2025-05-20,9.0,270.43,150.27,182.69,2466.29,Completed,Debit Card,Standard
ORD00003407,CUST000455,PROD000002,2025-08-31,2025-09-04,5.0,653.35,462.78,224.32,3028.29,Cancelled,Debit Card,Overnight
ORD00003408,CUST000927,PROD000037,2025-08-02,2025-08-07,7.0,355.83,344.02,171.74,2318.53,Completed,Debit Card,Overnight
ORD00003409,CUST000487,PROD000078,2025-02-08,2025-02-14,8.0,413.13,0.0,264.4,3569.44,Completed,Debit Card,Overnight
ORD00003410,CUST000610,PROD000014,2025-06-22,2025-06-25,8.0,290.65,0.0,186.02,2511.22,Pending,Bank Transfer,Express
ORD00003411,CUST000801,PROD000084,2025-04-29,2025-05-01,5.0,106.28,0.0,42.51,573.91,Cancelled,Credit Card,Overnight
ORD00003412,CUST000658,PROD000144,2025-07-25,2025-07-28,9.0,223.36,0.0,160.82,2171.06,Completed,Bank Transfer,Express
ORD00003413,CUST000864,PROD000068,2025-06-25,2025-06-29,5.0,165.12,142.35,54.66,737.91,Completed,PayPal,Express
ORD00003414,CUST000014,PROD000079,2024-12-25,2024-12-30,4.0,408.2,0.0,130.62,1763.42,Pending,Bank Transfer,Express
ORD00003415,CUST000714,PROD000087,2025-07-22,2025-07-26,10.0,222.06,0.0,177.65,2398.25,Completed,Bank Transfer,Express
ORD00003416,CUST000614,PROD000058,2025-06-20,2025-06-23,10.0,150.04,0.0,120.03,1620.43,Shipped,Bank Transfer,Overnight
ORD00003417,CUST000103,PROD000132,2025-10-07,2025-10-10,5.0,263.32,0.0,105.33,1421.93,Shipped,PayPal,Standard
ORD00003418,CUST000071,PROD000054,2025-10-05,2025-10-12,6.0,370.37,0.0,177.78,2400.0,Completed,Debit Card,Standard
ORD00003419,CUST000390,PROD000167,2025-01-11,2025-01-14,1.0,454.88,0.0,36.39,491.27,Shipped,Credit Card,Overnight
ORD00003420,CUST000325,PROD000004,2025-02-05,2025-02-12,7.0,177.51,240.15,80.19,1082.61,Pending,Credit Card,Standard
ORD00003421,CUST000400,PROD000161,2024-12-18,2024-12-23,3.0,16.44,0.0,3.95,53.27,Completed,Debit Card,Overnight
ORD00003422,CUST000576,PROD000030,2024-12-24,2024-12-30,3.0,186.15,74.85,38.69,522.29,Completed,Debit Card,Express
ORD00003423,CUST000529,PROD000122,2025-08-07,2025-08-09,8.0,90.96,0.0,58.21,785.89,Completed,Bank Transfer,Overnight
ORD00003424,CUST000992,PROD000144,2024-11-22,2024-11-23,4.0,223.36,0.0,71.48,964.92,Completed,PayPal,Express
ORD00003425,CUST000140,PROD000156,2025-03-10,2025-03-12,1.0,471.51,0.0,37.72,509.23,Completed,Bank Transfer,Overnight
ORD00003426,CUST000364,PROD000198,2025-06-08,2025-06-14,8.0,477.53,0.0,305.62,4125.86,Cancelled,PayPal,Express
ORD00003427,CUST000814,PROD000125,2025-03-09,,9.0,302.1,0.0,217.51,2936.41,Completed,PayPal,Standard
ORD00003428,CUST000857,PROD000165,2025-09-15,2025-09-19,8.0,544.3,0.0,348.35,4702.75,Completed,PayPal,Standard
ORD00003429,CUST000966,PROD000152,2025-04-23,2025-04-25,3.0,156.19,0.0,37.49,506.06,Completed,PayPal,Express
ORD00003430,CUST000658,PROD000161,2025-05-24,2025-05-26,5.0,16.44,0.0,6.58,88.78,Completed,PayPal,Standard
ORD00003431,CUST000519,PROD000030,2025-10-08,2025-10-14,9.0,186.15,0.0,134.03,1809.38,Cancelled,Credit Card,Express
ORD00003432,CUST000331,PROD000002,2025-09-12,2025-09-13,4.0,653.35,0.0,209.07,2822.47,Completed,PayPal,Overnight
ORD00003433,CUST000036,PROD000181,2024-12-20,2024-12-21,6.0,64.97,0.0,31.19,421.01,Completed,Debit Card,Express
ORD00003434,CUST000327,PROD000057,2025-02-14,2025-02-17,1.0,350.55,0.0,28.04,378.59,Completed,Debit Card,Standard
ORD00003435,CUST000833,PROD000046,2024-11-23,2024-11-28,9.0,266.31,0.0,191.74,2588.53,Pending,Bank Transfer,Overnight
ORD00003436,CUST000208,PROD000122,2025-08-09,2025-08-11,8.0,90.96,0.0,58.21,785.89,Completed,PayPal,Standard
ORD00003437,CUST000135,,2025-08-07,2025-08-09,9.0,555.58,551.68,355.88,4804.42,Cancelled,Credit Card,Overnight
ORD00003438,CUST000943,PROD000023,2025-03-15,2025-03-16,1.0,149.59,0.0,11.97,161.56,Completed,PayPal,Express
ORD00003439,CUST000938,PROD000021,2025-03-31,2025-04-07,5.0,346.87,0.0,138.75,1873.1,Completed,Credit Card,Express
ORD00003440,CUST000784,PROD000167,2025-09-15,2025-09-19,1.0,454.88,0.0,36.39,491.27,Shipped,Bank Transfer,Standard
ORD00003441,CUST000892,PROD000132,2025-09-25,2025-10-02,5.0,263.32,244.28,85.79,1158.11,Completed,Credit Card,Express
ORD00003442,CUST000283,PROD000060,2025-11-18,2025-11-24,8.0,597.99,0.0,382.71,5166.63,Cancelled,PayPal,Standard
ORD00003443,CUST000041,PROD000164,2025-07-31,2025-08-01,7.0,544.58,531.02,262.48,3543.52,Completed,Credit Card,Express
ORD00003444,CUST000032,PROD000046,2025-02-13,2025-02-18,8.0,266.31,363.32,141.37,1908.53,Pending,Credit Card,Express
ORD00003445,CUST000985,PROD000096,2025-04-07,2025-04-09,3.0,165.09,43.03,36.18,488.42,Pending,PayPal,Standard
ORD00003446,CUST000910,PROD000003,2025-10-08,2025-10-10,7.0,527.48,0.0,295.39,3987.75,Completed,Debit Card,Standard
ORD00003447,CUST000639,PROD000139,2025-08-10,2025-08-14,2.0,445.75,0.0,71.32,962.82,Completed,Credit Card,Express
ORD00003448,CUST000148,PROD000137,2025-09-08,2025-09-11,8.0,691.61,0.0,442.63,5975.51,Pending,Bank Transfer,Standard
ORD00003449,CUST000468,PROD000158,2025-10-25,2025-10-31,4.0,480.5,0.0,153.76,2075.76,Cancelled,Credit Card,Standard
ORD00003450,CUST000376,PROD000073,2025-04-03,2025-04-09,6.0,611.36,187.65,278.44,3758.95,Cancelled,Bank Transfer,Overnight
ORD00003451,CUST000321,PROD000123,2025-03-17,2025-03-18,7.0,135.43,0.0,75.84,1023.85,Completed,Credit Card,Standard
ORD00003452,CUST000064,PROD000001,2025-10-10,2025-10-16,9.0,78.75,76.16,50.61,683.2,Shipped,Debit Card,Standard
ORD00003453,CUST000683,PROD000194,2025-07-21,2025-07-24,4.0,247.28,0.0,79.13,1068.25,Cancelled,Debit Card,Standard
ORD00003454,CUST000503,PROD000130,2025-01-03,2025-01-10,6.0,246.15,136.29,107.25,1447.86,Completed,Credit Card,Express
ORD00003455,CUST000565,PROD000056,2025-06-05,2025-06-09,1.0,638.47,0.0,51.08,689.55,Completed,Debit Card,Standard
ORD00003456,CUST000723,PROD000036,2024-11-25,2024-11-30,4.0,456.28,165.56,132.76,1792.32,Completed,Bank Transfer,Overnight
ORD00003457,CUST000395,PROD000180,2025-02-24,2025-03-03,6.0,474.33,0.0,227.68,3073.66,Cancelled,Credit Card,Overnight
ORD00003458,CUST000132,PROD000099,2025-11-09,2025-11-11,1.0,173.59,0.0,13.89,187.48,Cancelled,Credit Card,Express
ORD00003459,CUST000602,PROD000098,2024-11-23,2024-11-26,9.0,303.25,0.0,218.34,2947.59,Completed,Credit Card,Overnight
ORD00003460,CUST000954,PROD000054,2025-07-31,2025-08-02,5.0,370.37,0.0,148.15,2000.0,Completed,Debit Card,Express
ORD00003461,CUST000632,PROD000179,2025-08-10,2025-08-17,4.0,431.82,211.24,121.28,1637.32,Cancelled,PayPal,Standard
ORD00003462,CUST000510,PROD000197,2025-03-28,2025-04-03,1.0,426.52,73.76,28.22,380.98,Completed,Bank Transfer,Express
ORD00003463,CUST000590,PROD000076,2025-07-25,,8.0,51.27,60.3,27.99,377.85,Pending,Credit Card,Overnight
ORD00003464,CUST000202,PROD000183,2025-07-06,2025-07-10,1.0,135.63,10.52,10.01,135.12,Shipped,Debit Card,Overnight
ORD00003465,CUST000988,PROD000052,2024-12-08,2024-12-15,4.0,153.15,0.0,49.01,661.61,Cancelled,Bank Transfer,Standard
ORD00003466,CUST000960,PROD000100,2025-04-06,2025-04-12,9.0,467.18,0.0,336.37,4540.99,Pending,Bank Transfer,Overnight
ORD00003467,CUST000754,PROD000136,2025-04-08,,1.0,217.64,0.0,17.41,235.05,Cancelled,Debit Card,Overnight
ORD00003468,CUST000952,PROD000108,2025-02-06,,1.0,302.77,0.0,24.22,326.99,Completed,PayPal,Overnight
ORD00003469,CUST000324,PROD000054,2025-05-20,2025-05-27,10.0,370.37,395.42,264.66,3572.94,Completed,Debit Card,Overnight
ORD00003470,CUST000719,PROD000067,2024-12-23,2024-12-24,8.0,267.58,0.0,171.25,2311.89,Pending,PayPal,Overnight
ORD00003471,CUST000009,PROD000013,2025-03-11,2025-03-12,9.0,293.51,0.0,211.33,2852.92,Cancelled,PayPal,Standard
ORD00003472,CUST000540,PROD000029,2025-05-08,2025-05-11,5.0,351.7,0.0,140.68,1899.18,Completed,PayPal,Overnight
ORD00003473,CUST000247,PROD000125,2025-08-10,2025-08-17,6.0,302.1,0.0,145.01,1957.61,Pending,PayPal,Standard
ORD00003474,CUST000078,PROD000143,2025-01-30,2025-02-02,7.0,224.51,81.49,119.21,1609.29,Cancelled,PayPal,Express
ORD00003475,CUST000294,PROD000144,2025-09-07,2025-09-13,3.0,223.36,0.0,53.61,723.69,Completed,Bank Transfer,Standard
ORD00003476,CUST000883,PROD000063,2025-09-17,2025-09-24,7.0,555.58,0.0,311.12,4200.18,Completed,Credit Card,Overnight
ORD00003477,CUST000357,PROD000073,2025-04-12,,1.0,611.36,0.0,48.91,660.27,Shipped,Debit Card,Express
ORD00003478,CUST000206,PROD000141,2025-11-20,2025-11-25,2.0,106.35,0.0,17.02,229.72,Completed,Credit Card,Overnight
ORD00003479,CUST000927,PROD000047,2025-03-27,2025-03-28,1.0,210.55,0.0,16.84,227.39,Pending,Bank Transfer,Overnight
ORD00003480,CUST000299,PROD000167,2025-08-27,2025-09-01,1.0,454.88,0.0,36.39,491.27,Cancelled,Bank Transfer,Express
ORD00003481,CUST000888,PROD000157,2025-03-15,,8.0,327.46,0.0,209.57,2829.25,Cancelled,Bank Transfer,Standard
ORD00003482,CUST000167,PROD000140,2024-11-29,2024-12-03,9.0,528.11,921.26,306.54,4138.27,Completed,Bank Transfer,Overnight
ORD00003483,CUST000431,PROD000071,2024-12-21,2024-12-28,10.0,411.18,0.0,328.94,4440.74,Completed,Bank Transfer,Express
ORD00003484,CUST000274,PROD000126,2025-08-10,2025-08-16,6.0,528.46,0.0,253.66,3424.42,Cancelled,Credit Card,Overnight
ORD00003485,CUST000676,PROD000086,2025-08-28,2025-08-30,1.0,132.84,0.0,10.63,143.47,Completed,Debit Card,Express
ORD00003486,CUST000779,PROD000068,2025-04-30,2025-05-02,10.0,165.12,0.0,132.1,1783.3,Completed,Debit Card,Express
ORD00003487,CUST000034,PROD000077,2025-10-30,2025-10-31,8.0,106.29,0.0,68.03,918.35,Cancelled,PayPal,Overnight
ORD00003488,CUST000617,PROD000136,2025-02-26,2025-03-02,8.0,217.64,228.44,121.01,1633.69,Cancelled,Credit Card,Express
ORD00003489,CUST000560,PROD000062,2025-03-12,2025-03-15,9.0,470.81,0.0,338.98,4576.27,Pending,Bank Transfer,Overnight
ORD00003490,CUST000417,PROD000092,2025-07-22,2025-07-25,10.0,56.52,0.0,45.22,610.42,Completed,PayPal,Standard
ORD00003491,CUST000320,PROD000052,2025-02-20,2025-02-22,6.0,153.15,0.0,73.51,992.41,Pending,Credit Card,Standard
ORD00003492,CUST000692,PROD000087,2025-05-26,2025-05-28,1.0,222.06,0.0,17.76,239.82,Completed,Bank Transfer,Express
ORD00003493,CUST000675,PROD000082,2025-04-17,2025-04-23,10.0,301.58,323.38,215.39,2907.81,Shipped,Credit Card,Overnight
